1.558400E2	-9.868018E-3	2.852164E-2
1.558800E2	-8.417532E-3	2.842093E-2
1.559200E2	-6.945795E-3	2.845610E-2
1.559600E2	-5.045899E-3	2.847878E-2
1.560000E2	-3.060401E-3	2.854331E-2
1.560400E2	-1.079180E-3	2.862036E-2
1.560800E2	9.080046E-4	2.869552E-2
1.561200E2	2.906872E-3	2.878589E-2
1.561600E2	4.886468E-3	2.886131E-2
1.562000E2	6.831070E-3	2.893047E-2
1.562400E2	8.526434E-3	2.899281E-2
1.562800E2	9.983470E-3	2.905740E-2
1.563200E2	1.132729E-2	2.909437E-2
1.563600E2	1.225374E-2	2.915177E-2
1.564000E2	1.302116E-2	2.917587E-2
1.564400E2	1.336042E-2	2.919629E-2
1.564800E2	1.342419E-2	2.921132E-2
1.565200E2	1.331146E-2	2.918039E-2
1.565600E2	1.278007E-2	2.917430E-2
1.566000E2	1.185481E-2	2.913506E-2
1.566400E2	1.059615E-2	2.909949E-2
1.566800E2	9.151295E-3	2.903598E-2
1.567200E2	7.451547E-3	2.895612E-2
1.567600E2	5.718925E-3	2.887925E-2
1.568000E2	3.753771E-3	2.880497E-2
1.568400E2	1.769302E-3	2.874860E-2
1.568800E2	-2.338148E-4	2.865358E-2
1.569200E2	-2.212158E-3	2.860048E-2
1.569600E2	-4.172093E-3	2.854584E-2
1.570000E2	-6.123338E-3	2.848665E-2
1.570400E2	-7.818593E-3	2.844255E-2
1.570800E2	-9.252624E-3	2.858935E-2
1.571200E2	-1.039090E-2	2.855830E-2
1.571600E2	-1.124387E-2	2.856663E-2
1.572000E2	-1.182799E-2	2.857325E-2
1.572400E2	-1.214505E-2	2.858023E-2
1.572800E2	-1.232479E-2	2.857272E-2
1.573200E2	-1.208051E-2	2.855939E-2
1.573600E2	-1.154854E-2	2.847030E-2
1.574000E2	-1.069319E-2	2.850700E-2
1.574400E2	-9.556497E-3	2.854023E-2
1.574800E2	-8.103798E-3	2.842363E-2
1.575200E2	-6.421834E-3	2.846558E-2
1.575600E2	-4.687323E-3	2.852240E-2
1.576000E2	-2.747253E-3	2.857170E-2
1.576400E2	-7.642459E-4	2.863456E-2
1.576800E2	1.224215E-3	2.872492E-2
1.577200E2	3.214351E-3	2.880175E-2
1.577600E2	5.171110E-3	2.887436E-2
1.578000E2	7.100301E-3	2.893623E-2
1.578400E2	8.795323E-3	2.899590E-2
1.578800E2	1.021710E-2	2.906012E-2
1.579200E2	1.138845E-2	2.911201E-2
1.579600E2	1.224621E-2	2.914859E-2
1.580000E2	1.283983E-2	2.918519E-2
1.580400E2	1.312538E-2	2.919601E-2
1.580800E2	1.314225E-2	2.919382E-2
1.581200E2	1.287857E-2	2.918627E-2
1.581600E2	1.226191E-2	2.917653E-2
1.582000E2	1.132465E-2	2.909026E-2
1.582400E2	1.004140E-2	2.907036E-2
1.582800E2	8.568877E-3	2.900157E-2
1.583200E2	6.873863E-3	2.892555E-2
1.583600E2	5.135650E-3	2.883463E-2
1.584000E2	3.184524E-3	2.878790E-2
1.584400E2	1.199982E-3	2.871805E-2
1.584800E2	-7.906355E-4	2.863456E-2
1.585200E2	-2.761465E-3	2.856963E-2
1.585600E2	-4.717437E-3	2.852546E-2
1.586000E2	-6.437535E-3	2.847691E-2
1.586400E2	-8.106331E-3	2.843702E-2
1.586800E2	-9.497874E-3	2.839111E-2
1.587200E2	-1.062701E-2	2.836747E-2
1.587600E2	-1.149479E-2	2.851302E-2
1.588000E2	-1.205137E-2	2.850263E-2
1.588400E2	-1.234461E-2	2.850372E-2
1.588800E2	-1.233087E-2	2.851712E-2
1.589200E2	-1.206128E-2	2.851274E-2
1.589600E2	-1.147803E-2	2.850611E-2
1.590000E2	-1.042090E-2	2.850525E-2
1.590400E2	-9.257405E-3	2.856052E-2
1.590800E2	-7.578625E-3	2.843849E-2
1.591200E2	-5.888527E-3	2.846574E-2
1.591600E2	-4.133424E-3	2.853631E-2
1.592000E2	-2.184701E-3	2.858937E-2
1.592400E2	-2.069977E-4	2.866213E-2
1.592800E2	1.806538E-3	2.874631E-2
1.593200E2	3.785738E-3	2.882853E-2
1.593600E2	5.707493E-3	2.888343E-2
1.594000E2	7.430493E-3	2.896275E-2
1.594400E2	9.076750E-3	2.901267E-2
1.594800E2	1.049409E-2	2.906512E-2
1.595200E2	1.160433E-2	2.910429E-2
1.595600E2	1.246563E-2	2.915669E-2
1.596000E2	1.300833E-2	2.916833E-2
1.596400E2	1.314222E-2	2.921174E-2
1.596800E2	1.310117E-2	2.920143E-2
1.597200E2	1.272784E-2	2.914692E-2
1.597600E2	1.200400E-2	2.916077E-2
1.598000E2	1.088940E-2	2.911563E-2
1.598400E2	9.638708E-3	2.903124E-2
1.598800E2	8.021078E-3	2.898807E-2
1.599200E2	6.323132E-3	2.890915E-2
1.599600E2	4.567798E-3	2.881977E-2
1.600000E2	2.596778E-3	2.876406E-2
1.600400E2	6.244043E-4	2.869508E-2
1.600800E2	-1.349419E-3	2.862913E-2
1.601200E2	-3.309122E-3	2.857458E-2
1.601600E2	-5.261736E-3	2.852537E-2
1.602000E2	-6.964578E-3	2.847102E-2
1.602400E2	-8.411898E-3	2.843028E-2
1.602800E2	-9.572699E-3	2.838665E-2
1.603200E2	-1.068109E-2	2.853960E-2
1.603600E2	-1.126758E-2	2.855059E-2
1.604000E2	-1.180910E-2	2.853037E-2
1.604400E2	-1.207160E-2	2.854448E-2
1.604800E2	-1.186802E-2	2.852283E-2
1.605200E2	-1.151991E-2	2.851459E-2
1.605600E2	-1.090472E-2	2.851723E-2
1.606000E2	-9.825768E-3	2.854075E-2
1.606400E2	-8.665942E-3	2.858840E-2
1.606800E2	-6.997269E-3	2.847221E-2
1.607200E2	-5.291721E-3	2.850532E-2
1.607600E2	-3.552845E-3	2.855820E-2
1.608000E2	-1.608481E-3	2.861832E-2
1.608400E2	3.723730E-4	2.869578E-2
1.608800E2	2.360757E-3	2.877174E-2
1.609200E2	4.326922E-3	2.884067E-2
1.609600E2	6.249867E-3	2.889985E-2
1.610000E2	7.936034E-3	2.895487E-2
1.610400E2	9.393968E-3	2.903082E-2
1.610800E2	1.059516E-2	2.909775E-2
1.611200E2	1.166463E-2	2.913537E-2
1.611600E2	1.245548E-2	2.914475E-2
1.612000E2	1.283695E-2	2.918500E-2
1.612400E2	1.302830E-2	2.918487E-2
1.612800E2	1.283004E-2	2.918420E-2
1.613200E2	1.226251E-2	2.916081E-2
1.613600E2	1.141714E-2	2.910669E-2
1.614000E2	1.024562E-2	2.907399E-2
1.614400E2	8.848191E-3	2.901706E-2
1.614800E2	7.184827E-3	2.895435E-2
1.615200E2	5.462597E-3	2.887254E-2
1.615600E2	3.702953E-3	2.878491E-2
1.616000E2	1.734840E-3	2.872487E-2
1.616400E2	-2.308104E-4	2.866261E-2
1.616800E2	-2.195784E-3	2.860272E-2
1.617200E2	-4.141128E-3	2.853396E-2
1.617600E2	-5.861383E-3	2.849902E-2
1.618000E2	-7.541082E-3	2.844375E-2
1.618400E2	-8.972255E-3	2.859267E-2
1.618800E2	-1.009670E-2	2.857452E-2
1.619200E2	-1.096590E-2	2.856453E-2
1.619600E2	-1.153936E-2	2.856261E-2
1.620000E2	-1.184853E-2	2.856767E-2
1.620400E2	-1.202154E-2	2.857666E-2
1.620800E2	-1.184060E-2	2.853375E-2
1.621200E2	-1.147207E-2	2.854009E-2
1.621600E2	-1.072009E-2	2.849891E-2
1.622000E2	-9.778928E-3	2.854735E-2
1.622400E2	-8.450607E-3	2.858314E-2
1.622800E2	-6.981260E-3	2.867608E-2
1.623200E2	-5.283695E-3	2.871266E-2
1.623600E2	-3.303601E-3	2.859510E-2
1.624000E2	-1.347740E-3	2.864520E-2
1.624400E2	6.199832E-4	2.870883E-2
1.624800E2	2.613216E-3	2.879126E-2
1.625200E2	4.560346E-3	2.884495E-2
1.625600E2	6.297023E-3	2.891688E-2
1.626000E2	7.975200E-3	2.896862E-2
1.626400E2	9.420650E-3	2.903694E-2
1.626800E2	1.076688E-2	2.907350E-2
1.627200E2	1.169277E-2	2.913013E-2
1.627600E2	1.226854E-2	2.915652E-2
1.628000E2	1.277717E-2	2.916427E-2
1.628400E2	1.285165E-2	2.919140E-2
1.628800E2	1.259497E-2	2.916980E-2
1.629200E2	1.202528E-2	2.916883E-2
1.629600E2	1.111697E-2	2.909397E-2
1.630000E2	9.932124E-3	2.905100E-2
1.630400E2	8.550585E-3	2.900055E-2
1.630800E2	6.887609E-3	2.894569E-2
1.631200E2	5.164186E-3	2.886648E-2
1.631600E2	3.223349E-3	2.880503E-2
1.632000E2	1.250845E-3	2.872426E-2
1.632400E2	-7.440452E-4	2.865404E-2
1.632800E2	-2.493464E-3	2.857492E-2
1.633200E2	-4.428601E-3	2.853100E-2
1.633600E2	-6.137682E-3	2.847323E-2
1.634000E2	-7.798192E-3	2.844967E-2
1.634400E2	-8.988666E-3	2.840994E-2
1.634800E2	-1.010111E-2	2.839499E-2
1.635200E2	-1.094246E-2	2.836029E-2
1.635600E2	-1.152001E-2	2.849423E-2
1.636000E2	-1.180757E-2	2.850197E-2
1.636400E2	-1.184191E-2	2.849837E-2
1.636800E2	-1.175540E-2	2.850284E-2
1.637200E2	-1.125747E-2	2.851671E-2
1.637600E2	-1.043263E-2	2.852626E-2
1.638000E2	-9.286622E-3	2.855256E-2
1.638400E2	-8.086708E-3	2.860639E-2
1.638800E2	-6.416323E-3	2.849163E-2
1.639200E2	-4.712840E-3	2.851468E-2
1.639600E2	-2.771880E-3	2.856465E-2
1.640000E2	-1.004267E-3	2.865037E-2
1.640400E2	9.468766E-4	2.872045E-2
1.640800E2	2.910662E-3	2.878995E-2
1.641200E2	4.855096E-3	2.885129E-2
1.641600E2	6.570594E-3	2.893226E-2
1.642000E2	8.245502E-3	2.897818E-2
1.642400E2	9.648882E-3	2.903468E-2
1.642800E2	1.081541E-2	2.908919E-2
1.643200E2	1.169620E-2	2.913496E-2
1.643600E2	1.227292E-2	2.916459E-2
1.644000E2	1.272769E-2	2.916476E-2
1.644400E2	1.276667E-2	2.917557E-2
1.644800E2	1.249402E-2	2.917281E-2
1.645200E2	1.190203E-2	2.913352E-2
1.645600E2	1.088298E-2	2.911247E-2
1.646000E2	9.709405E-3	2.906511E-2
1.646400E2	8.281317E-3	2.898440E-2
1.646800E2	6.613016E-3	2.891869E-2
1.647200E2	4.900445E-3	2.885147E-2
1.647600E2	3.135213E-3	2.877396E-2
1.648000E2	1.181997E-3	2.869902E-2
1.648400E2	-7.944369E-4	2.863538E-2
1.648800E2	-2.725913E-3	2.859834E-2
1.649200E2	-4.459045E-3	2.852964E-2
1.649600E2	-6.155797E-3	2.847153E-2
1.650000E2	-7.812116E-3	2.844331E-2
1.650400E2	-9.003610E-3	2.840935E-2
1.650800E2	-1.009503E-2	2.839483E-2
1.651200E2	-1.093851E-2	2.851955E-2
1.651600E2	-1.150489E-2	2.851477E-2
1.652000E2	-1.176187E-2	2.852205E-2
1.652400E2	-1.175067E-2	2.854441E-2
1.652800E2	-1.145745E-2	2.852879E-2
1.653200E2	-1.091344E-2	2.850048E-2
1.653600E2	-9.868611E-3	2.853054E-2
1.654000E2	-8.709571E-3	2.856558E-2
1.654400E2	-7.241312E-3	2.847884E-2
1.654800E2	-5.581983E-3	2.849303E-2
1.655200E2	-3.852042E-3	2.854956E-2
1.655600E2	-1.918577E-3	2.859339E-2
1.656000E2	4.867669E-5	2.866957E-2
1.656400E2	1.805199E-3	2.875992E-2
1.656800E2	3.751986E-3	2.881383E-2
1.657200E2	5.487797E-3	2.889090E-2
1.657600E2	7.181344E-3	2.896419E-2
1.658000E2	8.781099E-3	2.899784E-2
1.658400E2	1.000447E-2	2.906808E-2
1.658800E2	1.109934E-2	2.911498E-2
1.659200E2	1.190469E-2	2.913439E-2
1.659600E2	1.244785E-2	2.915218E-2
1.660000E2	1.257490E-2	2.919008E-2
1.660400E2	1.252094E-2	2.917676E-2
1.660800E2	1.216668E-2	2.913054E-2
1.661200E2	1.140932E-2	2.911685E-2
1.661600E2	1.033465E-2	2.909179E-2
1.662000E2	9.102584E-3	2.901401E-2
1.662400E2	7.663863E-3	2.895360E-2
1.662800E2	6.003100E-3	2.888202E-2
1.663200E2	4.280465E-3	2.882004E-2
1.663600E2	2.347826E-3	2.876716E-2
1.664000E2	3.840726E-4	2.868875E-2
1.664400E2	-1.367207E-3	2.861886E-2
1.664800E2	-3.308855E-3	2.857644E-2
1.665200E2	-5.021337E-3	2.852005E-2
1.665600E2	-6.699954E-3	2.847904E-2
1.666000E2	-8.126111E-3	2.842452E-2
1.666400E2	-9.272999E-3	2.840592E-2
1.666800E2	-1.035618E-2	2.837316E-2
1.667200E2	-1.097455E-2	2.850939E-2
1.667600E2	-1.148205E-2	2.852163E-2
1.668000E2	-1.156036E-2	2.851240E-2
1.668400E2	-1.145211E-2	2.851850E-2
1.668800E2	-1.096978E-2	2.847915E-2
1.669200E2	-1.014185E-2	2.850101E-2
1.669600E2	-8.976207E-3	2.842883E-2
1.670000E2	-7.603851E-3	2.840821E-2
1.670400E2	-6.143711E-3	2.846020E-2
1.670800E2	-4.441821E-3	2.851990E-2
1.671200E2	-2.713334E-3	2.858659E-2
1.671600E2	-7.743016E-4	2.862718E-2
1.672000E2	1.186433E-3	2.870065E-2
1.672400E2	3.151431E-3	2.877050E-2
1.672800E2	4.890723E-3	2.885725E-2
1.673200E2	6.575451E-3	2.892911E-2
1.673600E2	8.241234E-3	2.898629E-2
1.674000E2	9.458949E-3	2.904846E-2
1.674400E2	1.058617E-2	2.908766E-2
1.674800E2	1.160707E-2	2.911084E-2
1.675200E2	1.219763E-2	2.913485E-2
1.675600E2	1.250358E-2	2.915953E-2
1.676000E2	1.254242E-2	2.918443E-2
1.676400E2	1.231226E-2	2.917372E-2
1.676800E2	1.187431E-2	2.911434E-2
1.677200E2	1.104207E-2	2.910102E-2
1.677600E2	9.921437E-3	2.905749E-2
1.678000E2	8.596068E-3	2.902071E-2
1.678400E2	7.104707E-3	2.893480E-2
1.678800E2	5.432075E-3	2.886767E-2
1.679200E2	3.709601E-3	2.879340E-2
1.679600E2	1.765441E-3	2.874065E-2
1.680000E2	-1.822187E-4	2.867765E-2
1.680400E2	-1.936445E-3	2.860024E-2
1.680800E2	-3.873045E-3	2.855293E-2
1.681200E2	-5.586108E-3	2.849419E-2
1.681600E2	-7.023199E-3	2.846926E-2
1.682000E2	-8.417170E-3	2.843522E-2
1.682400E2	-9.541222E-3	2.841686E-2
1.682800E2	-1.038115E-2	2.839038E-2
1.683200E2	-1.095357E-2	2.838557E-2
1.683600E2	-1.126188E-2	2.836432E-2
1.684000E2	-1.126328E-2	2.836536E-2
1.684400E2	-1.099390E-2	2.835985E-2
1.684800E2	-1.039103E-2	2.832144E-2
1.685200E2	-9.531727E-3	2.831959E-2
1.685600E2	-8.381155E-3	2.834383E-2
1.686000E2	-6.981606E-3	2.839233E-2
1.686400E2	-5.320238E-3	2.843418E-2
1.686800E2	-3.594443E-3	2.849837E-2
1.687200E2	-1.875688E-3	2.858870E-2
1.687600E2	5.919856E-5	2.865006E-2
1.688000E2	2.025346E-3	2.874339E-2
1.688400E2	3.785153E-3	2.882109E-2
1.688800E2	5.490327E-3	2.889323E-2
1.689200E2	7.143890E-3	2.894465E-2
1.689600E2	8.583570E-3	2.900981E-2
1.690000E2	9.934634E-3	2.904684E-2
1.690400E2	1.103524E-2	2.908389E-2
1.690800E2	1.169031E-2	2.913175E-2
1.691200E2	1.219108E-2	2.914175E-2
1.691600E2	1.245656E-2	2.915131E-2
1.692000E2	1.243658E-2	2.914144E-2
1.692400E2	1.213831E-2	2.912078E-2
1.692800E2	1.147982E-2	2.914393E-2
1.693200E2	1.050985E-2	2.907659E-2
1.693600E2	9.361022E-3	2.901863E-2
1.694000E2	7.967891E-3	2.896789E-2
1.694400E2	6.315117E-3	2.892003E-2
1.694800E2	4.613579E-3	2.884749E-2
1.695200E2	2.856477E-3	2.878164E-2
1.695600E2	9.355806E-4	2.870001E-2
